4001,4,2,113,2700,COLINROOBIE,Y,4,\N,default,2017-03-09 11:11:11,COLINROOBIE,NSW,2700,AUSTRALIA
4002,4,2,113,2700,COROBIMILLA,Y,4,\N,default,2017-03-09 11:11:11,COROBIMILLA,NSW,2700,AUSTRALIA
4003,4,2,113,2700,CUDGEL,Y,4,\N,default,2017-03-09 11:11:11,CUDGEL,NSW,2700,AUSTRALIA
4004,4,2,113,2700,EUROLEY,Y,4,\N,default,2017-03-09 11:11:11,EUROLEY,NSW,2700,AUSTRALIA
4005,4,2,113,2700,GILLENBAH,Y,4,\N,default,2017-03-09 11:11:11,GILLENBAH,NSW,2700,AUSTRALIA
4006,4,2,113,2700,MORUNDAH,Y,4,\N,default,2017-03-09 11:11:11,MORUNDAH,NSW,2700,AUSTRALIA
4007,4,2,113,2700,NARRANDERA,Y,4,\N,default,2017-03-09 11:11:11,NARRANDERA,NSW,2700,AUSTRALIA
4008,4,2,113,2700,SANDIGO,Y,4,\N,default,2017-03-09 11:11:11,SANDIGO,NSW,2700,AUSTRALIA
4009,4,2,113,2701,BERRY JERRY,Y,4,\N,default,2017-03-09 11:11:11,BERRY JERRY,NSW,2701,AUSTRALIA
4010,4,2,113,2701,COOLAMON,Y,4,\N,default,2017-03-09 11:11:11,COOLAMON,NSW,2701,AUSTRALIA
4011,4,2,113,2701,METHUL,Y,4,\N,default,2017-03-09 11:11:11,METHUL,NSW,2701,AUSTRALIA
4012,4,2,113,2701,RANNOCK,Y,4,\N,default,2017-03-09 11:11:11,RANNOCK,NSW,2701,AUSTRALIA
4013,4,2,113,2702,GANMAIN,Y,4,\N,default,2017-03-09 11:11:11,GANMAIN,NSW,2702,AUSTRALIA
4014,4,2,113,2703,YANCO,Y,4,\N,default,2017-03-09 11:11:11,YANCO,NSW,2703,AUSTRALIA
4015,4,2,113,2705,BROBENAH,Y,4,\N,default,2017-03-09 11:11:11,BROBENAH,NSW,2705,AUSTRALIA
4016,4,2,113,2705,CORBIE HILL,Y,4,\N,default,2017-03-09 11:11:11,CORBIE HILL,NSW,2705,AUSTRALIA
4017,4,2,113,2705,GOGELDRIE,Y,4,\N,default,2017-03-09 11:11:11,GOGELDRIE,NSW,2705,AUSTRALIA
4018,4,2,113,2705,LEETON,Y,4,\N,default,2017-03-09 11:11:11,LEETON,NSW,2705,AUSTRALIA
4019,4,2,113,2705,MERUNGLE HILL,Y,4,\N,default,2017-03-09 11:11:11,MERUNGLE HILL,NSW,2705,AUSTRALIA
4020,4,2,113,2705,MURRAMI,Y,4,\N,default,2017-03-09 11:11:11,MURRAMI,NSW,2705,AUSTRALIA
4021,4,2,113,2705,STANBRIDGE,Y,4,\N,default,2017-03-09 11:11:11,STANBRIDGE,NSW,2705,AUSTRALIA
4022,4,2,113,2705,WHITTON,Y,4,\N,default,2017-03-09 11:11:11,WHITTON,NSW,2705,AUSTRALIA
4023,4,2,113,2706,DARLINGTON POINT,Y,4,\N,default,2017-03-09 11:11:11,DARLINGTON POINT,NSW,2706,AUSTRALIA
4024,4,2,113,2707,ARGOON,Y,4,\N,default,2017-03-09 11:11:11,ARGOON,NSW,2707,AUSTRALIA
4025,4,2,113,2707,COLEAMBALLY,Y,4,\N,default,2017-03-09 11:11:11,COLEAMBALLY,NSW,2707,AUSTRALIA
4026,4,2,113,2708,MURRAY REGION MC,Y,4,\N,default,2017-03-09 11:11:11,MURRAY REGION MC,NSW,2708,AUSTRALIA
4027,4,2,113,2710,BARRATTA,Y,4,\N,default,2017-03-09 11:11:11,BARRATTA,NSW,2710,AUSTRALIA
4028,4,2,113,2710,BIRGANBIGIL,Y,4,\N,default,2017-03-09 11:11:11,BIRGANBIGIL,NSW,2710,AUSTRALIA
4029,4,2,113,2710,BOOROORBAN,Y,4,\N,default,2017-03-09 11:11:11,BOOROORBAN,NSW,2710,AUSTRALIA
4030,4,2,113,2710,BULLATALE,Y,4,\N,default,2017-03-09 11:11:11,BULLATALE,NSW,2710,AUSTRALIA
4031,4,2,113,2710,CALDWELL,Y,4,\N,default,2017-03-09 11:11:11,CALDWELL,NSW,2710,AUSTRALIA
4032,4,2,113,2710,CALIMO,Y,4,\N,default,2017-03-09 11:11:11,CALIMO,NSW,2710,AUSTRALIA
4033,4,2,113,2710,CONARGO,Y,4,\N,default,2017-03-09 11:11:11,CONARGO,NSW,2710,AUSTRALIA
4034,4,2,113,2710,COREE,Y,4,\N,default,2017-03-09 11:11:11,COREE,NSW,2710,AUSTRALIA
4035,4,2,113,2710,DENILIQUIN,Y,4,\N,default,2017-03-09 11:11:11,DENILIQUIN,NSW,2710,AUSTRALIA
4036,4,2,113,2710,HARTWOOD,Y,4,\N,default,2017-03-09 11:11:11,HARTWOOD,NSW,2710,AUSTRALIA
4037,4,2,113,2710,LINDIFFERON,Y,4,\N,default,2017-03-09 11:11:11,LINDIFFERON,NSW,2710,AUSTRALIA
4038,4,2,113,2710,MATHOURA,Y,4,\N,default,2017-03-09 11:11:11,MATHOURA,NSW,2710,AUSTRALIA
4039,4,2,113,2710,MAYRUNG,Y,4,\N,default,2017-03-09 11:11:11,MAYRUNG,NSW,2710,AUSTRALIA
4040,4,2,113,2710,MOONBRIA,Y,4,\N,default,2017-03-09 11:11:11,MOONBRIA,NSW,2710,AUSTRALIA
4041,4,2,113,2710,MORAGO,Y,4,\N,default,2017-03-09 11:11:11,MORAGO,NSW,2710,AUSTRALIA
4042,4,2,113,2710,PRETTY PINE,Y,4,\N,default,2017-03-09 11:11:11,PRETTY PINE,NSW,2710,AUSTRALIA
4043,4,2,113,2710,STEAM PLAINS,Y,4,\N,default,2017-03-09 11:11:11,STEAM PLAINS,NSW,2710,AUSTRALIA
4044,4,2,113,2710,STUD PARK,Y,4,\N,default,2017-03-09 11:11:11,STUD PARK,NSW,2710,AUSTRALIA
4045,4,2,113,2710,WAKOOL,Y,4,\N,default,2017-03-09 11:11:11,WAKOOL,NSW,2710,AUSTRALIA
4046,4,2,113,2710,WANDOOK,Y,4,\N,default,2017-03-09 11:11:11,WANDOOK,NSW,2710,AUSTRALIA
4047,4,2,113,2710,WANGANELLA,Y,4,\N,default,2017-03-09 11:11:11,WANGANELLA,NSW,2710,AUSTRALIA
4048,4,2,113,2710,WARRAGOON,Y,4,\N,default,2017-03-09 11:11:11,WARRAGOON,NSW,2710,AUSTRALIA
4049,4,2,113,2710,WILLURAH,Y,4,\N,default,2017-03-09 11:11:11,WILLURAH,NSW,2710,AUSTRALIA
4050,4,2,113,2711,BOOLIGAL,Y,4,\N,default,2017-03-09 11:11:11,BOOLIGAL,NSW,2711,AUSTRALIA
4051,4,2,113,2711,CARRATHOOL,Y,4,\N,default,2017-03-09 11:11:11,CARRATHOOL,NSW,2711,AUSTRALIA
4052,4,2,113,2711,CLARE,Y,4,\N,default,2017-03-09 11:11:11,CLARE,NSW,2711,AUSTRALIA
4053,4,2,113,2711,CORRONG,Y,4,\N,default,2017-03-09 11:11:11,CORRONG,NSW,2711,AUSTRALIA
4054,4,2,113,2711,GUNBAR,Y,4,\N,default,2017-03-09 11:11:11,GUNBAR,NSW,2711,AUSTRALIA
4055,4,2,113,2711,HAY,Y,4,\N,default,2017-03-09 11:11:11,HAY,NSW,2711,AUSTRALIA
4056,4,2,113,2711,HAY SOUTH,Y,4,\N,default,2017-03-09 11:11:11,HAY SOUTH,NSW,2711,AUSTRALIA
4057,4,2,113,2711,KERI KERI,Y,4,\N,default,2017-03-09 11:11:11,KERI KERI,NSW,2711,AUSTRALIA
4058,4,2,113,2711,MAUDE,Y,4,\N,default,2017-03-09 11:11:11,MAUDE,NSW,2711,AUSTRALIA
4059,4,2,113,2711,ONE TREE,Y,4,\N,default,2017-03-09 11:11:11,ONE TREE,NSW,2711,AUSTRALIA
4060,4,2,113,2711,OXLEY,Y,4,\N,default,2017-03-09 11:11:11,OXLEY,NSW,2711,AUSTRALIA
4061,4,2,113,2711,WAUGORAH,Y,4,\N,default,2017-03-09 11:11:11,WAUGORAH,NSW,2711,AUSTRALIA
4062,4,2,113,2711,YANGA,Y,4,\N,default,2017-03-09 11:11:11,YANGA,NSW,2711,AUSTRALIA
4063,4,2,113,2712,BERRIGAN,Y,4,\N,default,2017-03-09 11:11:11,BERRIGAN,NSW,2712,AUSTRALIA
4064,4,2,113,2712,BOOMANOOMANA,Y,4,\N,default,2017-03-09 11:11:11,BOOMANOOMANA,NSW,2712,AUSTRALIA
4065,4,2,113,2713,BLIGHTY,Y,4,\N,default,2017-03-09 11:11:11,BLIGHTY,NSW,2713,AUSTRALIA
4066,4,2,113,2713,FINLEY,Y,4,\N,default,2017-03-09 11:11:11,FINLEY,NSW,2713,AUSTRALIA
4067,4,2,113,2713,LOGIE BRAE,Y,4,\N,default,2017-03-09 11:11:11,LOGIE BRAE,NSW,2713,AUSTRALIA
4068,4,2,113,2713,MYRTLE PARK,Y,4,\N,default,2017-03-09 11:11:11,MYRTLE PARK,NSW,2713,AUSTRALIA
4069,4,2,113,2714,ARATULA,Y,4,\N,default,2017-03-09 11:11:11,ARATULA,NSW,2714,AUSTRALIA
4070,4,2,113,2714,PINE LODGE,Y,4,\N,default,2017-03-09 11:11:11,PINE LODGE,NSW,2714,AUSTRALIA
4071,4,2,113,2714,TOCUMWAL,Y,4,\N,default,2017-03-09 11:11:11,TOCUMWAL,NSW,2714,AUSTRALIA
4072,4,2,113,2714,TUPPAL,Y,4,\N,default,2017-03-09 11:11:11,TUPPAL,NSW,2714,AUSTRALIA
4073,4,2,113,2715,ARUMPO,Y,4,\N,default,2017-03-09 11:11:11,ARUMPO,NSW,2715,AUSTRALIA
4074,4,2,113,2715,BALRANALD,Y,4,\N,default,2017-03-09 11:11:11,BALRANALD,NSW,2715,AUSTRALIA
4075,4,2,113,2715,HATFIELD,Y,4,\N,default,2017-03-09 11:11:11,HATFIELD,NSW,2715,AUSTRALIA
