6001,4,2,113,3351,SMYTHES CREEK,Y,4,\N,default,2017-03-09 11:11:11,SMYTHES CREEK,VIC,3351,AUSTRALIA
6002,4,2,113,3351,SMYTHESDALE,Y,4,\N,default,2017-03-09 11:11:11,SMYTHESDALE,VIC,3351,AUSTRALIA
6003,4,2,113,3351,SNAKE VALLEY,Y,4,\N,default,2017-03-09 11:11:11,SNAKE VALLEY,VIC,3351,AUSTRALIA
6004,4,2,113,3351,SPRINGDALLAH,Y,4,\N,default,2017-03-09 11:11:11,SPRINGDALLAH,VIC,3351,AUSTRALIA
6005,4,2,113,3351,STAFFORDSHIRE REEF,Y,4,\N,default,2017-03-09 11:11:11,STAFFORDSHIRE REEF,VIC,3351,AUSTRALIA
6006,4,2,113,3351,STREATHAM,Y,4,\N,default,2017-03-09 11:11:11,STREATHAM,VIC,3351,AUSTRALIA
6007,4,2,113,3351,WALLINDUC,Y,4,\N,default,2017-03-09 11:11:11,WALLINDUC,VIC,3351,AUSTRALIA
6008,4,2,113,3351,WESTMERE,Y,4,\N,default,2017-03-09 11:11:11,WESTMERE,VIC,3351,AUSTRALIA
6009,4,2,113,3352,ADDINGTON,Y,4,\N,default,2017-03-09 11:11:11,ADDINGTON,VIC,3352,AUSTRALIA
6010,4,2,113,3352,BLOWHARD,Y,4,\N,default,2017-03-09 11:11:11,BLOWHARD,VIC,3352,AUSTRALIA
6011,4,2,113,3352,BOLWARRAH,Y,4,\N,default,2017-03-09 11:11:11,BOLWARRAH,VIC,3352,AUSTRALIA
6012,4,2,113,3352,BONSHAW,Y,4,\N,default,2017-03-09 11:11:11,BONSHAW,VIC,3352,AUSTRALIA
6013,4,2,113,3352,BREWSTER,Y,4,\N,default,2017-03-09 11:11:11,BREWSTER,VIC,3352,AUSTRALIA
6014,4,2,113,3352,BULLAROOK,Y,4,\N,default,2017-03-09 11:11:11,BULLAROOK,VIC,3352,AUSTRALIA
6015,4,2,113,3352,BUNGAREE,Y,4,\N,default,2017-03-09 11:11:11,BUNGAREE,VIC,3352,AUSTRALIA
6016,4,2,113,3352,BUNKERS HILL,Y,4,\N,default,2017-03-09 11:11:11,BUNKERS HILL,VIC,3352,AUSTRALIA
6017,4,2,113,3352,BURRUMBEET,Y,4,\N,default,2017-03-09 11:11:11,BURRUMBEET,VIC,3352,AUSTRALIA
6018,4,2,113,3352,CAMBRIAN HILL,Y,4,\N,default,2017-03-09 11:11:11,CAMBRIAN HILL,VIC,3352,AUSTRALIA
6019,4,2,113,3352,CARDIGAN,Y,4,\N,default,2017-03-09 11:11:11,CARDIGAN,VIC,3352,AUSTRALIA
