17969788,4,2,144,VW_SERVER,View Server,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2481
17969789,4,2,144,VW_INTEGRATIONINBOUNDTYPE,View Integration In Bound Type,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2485
17969790,4,2,144,VW_INTEGRATIONOUTBOUNDTYPE,View Integration Out Bound Type,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2489
17969791,4,2,144,ADD_INTEGRATIONINBOUND,Add Integration Inbound,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2490
17969792,4,2,144,EDT_INTEGRATIONINBOUND,Edit Integration Inbound,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2491
17969793,4,2,144,DEL_INTEGRATIONINBOUND,Delete Integration Inbound,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2492
17969794,4,2,144,VW_INTEGRATIONINBOUND,View Integration Inbound,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2493
17969795,4,2,144,ADD_INTEGRATIONOUTBOUND,Add Integration Outbound,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2494
17969796,4,2,144,EDT_INTEGRATIONOUTBOUND,Edit Integration Outbound,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2495
17969797,4,2,144,DEL_INTEGRATIONOUTBOUND,Delete Integration Outbound,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2496
17969798,4,2,144,VW_INTEGRATIONOUTBOUND,View Integration Outbound,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2497
17969799,4,2,144,TEST_INTEGRATIONOUTBOUND,Test Integration Outbound,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2498
17969800,4,2,144,VW_INTEGRATIONGROUP,View Integration Group,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2499
17969801,4,2,144,VW_INTEGRATIONINBOUNDPLUGIN,View Integration Inbound Plugin,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2507
17969802,4,2,144,VW_INTEGRATIONOUTBOUNDPLUGIN,View Integration Outbound Plugin,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2511
17969803,4,2,144,ADD_USERFORM_DEVICE,Add UserForm Device,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2512
17969804,4,2,144,EDT_USERFORM_DEVICE,Edit UserForm Device,Y,4,\N,sysadmin,2026-02-27 11:33:16,402,2513
